iter	Logloss	Accuracy
261	0.2929362309	0.9057239057
262	0.2928158376	0.9057239057
263	0.2923716382	0.9057239057
264	0.2923445454	0.9057239057
265	0.292018677	0.9057239057
266	0.2913181363	0.9107744108
267	0.2907161061	0.9107744108
268	0.290594546	0.9124579125
269	0.2905275139	0.9124579125
270	0.2890813061	0.9107744108
271	0.2888241664	0.9107744108
272	0.288652551	0.9107744108
273	0.2886125371	0.9107744108
274	0.2882917589	0.9107744108
275	0.2878013764	0.9107744108
276	0.2873613782	0.9124579125
277	0.2870299802	0.9124579125
278	0.2868243756	0.9107744108
279	0.2867110807	0.9107744108
280	0.2866909235	0.9107744108
281	0.2864474686	0.9124579125
282	0.286343159	0.9124579125
283	0.2857110528	0.9124579125
284	0.2856041883	0.9124579125
285	0.2854271266	0.9124579125
286	0.2851271614	0.9124579125
287	0.2848406959	0.9107744108
288	0.2845784229	0.9107744108
289	0.2844589168	0.9107744108
290	0.284206522	0.9107744108
291	0.2841289808	0.9107744108
292	0.2836993551	0.9107744108
293	0.2835233497	0.9107744108
294	0.2828801598	0.9107744108
295	0.282376251	0.9107744108
296	0.2821685586	0.9107744108
297	0.2817992347	0.9107744108
298	0.2812899809	0.9107744108
299	0.2803510655	0.9124579125
300	0.2801808094	0.9141414141
301	0.279702873	0.9158249158
302	0.2794223213	0.9158249158
303	0.2786533001	0.9158249158
304	0.2784619439	0.9158249158
305	0.2781629393	0.9141414141
306	0.2780495882	0.9141414141
307	0.2774254405	0.9141414141
308	0.2771640168	0.9141414141
309	0.2766566807	0.9158249158
310	0.2753979946	0.9191919192
311	0.2747779346	0.9208754209
312	0.2744008671	0.9208754209
313	0.2742913482	0.9208754209
314	0.2737765405	0.9191919192
315	0.2736718151	0.9191919192
316	0.2729831358	0.9191919192
317	0.2728315886	0.9208754209
318	0.2727128242	0.9208754209
319	0.2723260327	0.9225589226
320	0.2721422307	0.9225589226
321	0.2709935559	0.9225589226
322	0.2704676109	0.9225589226
323	0.2704465931	0.9225589226
324	0.2700037779	0.9225589226
325	0.2698767932	0.9225589226
326	0.2691142168	0.9225589226
327	0.2689648692	0.9225589226
328	0.2685426018	0.9225589226
329	0.2683520771	0.9225589226
330	0.2670861375	0.9242424242
331	0.2663399459	0.9259259259
332	0.2662605341	0.9259259259
333	0.2660659137	0.9259259259
334	0.2658627221	0.9259259259
335	0.2647489663	0.9242424242
336	0.2642664524	0.9259259259
337	0.2637331855	0.9259259259
338	0.2630987068	0.9259259259
339	0.2620982257	0.9276094276
340	0.2620181316	0.9276094276
341	0.2617183912	0.9276094276
342	0.261563744	0.9276094276
343	0.2613202099	0.9276094276
344	0.2603009631	0.9259259259
345	0.2597507907	0.9276094276
346	0.2588698295	0.9276094276
347	0.2587817347	0.9276094276
348	0.2584790293	0.9292929293
349	0.2579170229	0.9292929293
350	0.257767725	0.9292929293
351	0.2576288134	0.9292929293
352	0.2572127383	0.9276094276
353	0.2569076306	0.9292929293
354	0.2567099597	0.9292929293
355	0.2557311979	0.9292929293
356	0.255191646	0.9292929293
357	0.2550659954	0.9292929293
358	0.2548708432	0.9292929293
359	0.2542019119	0.9292929293
360	0.2538330659	0.9276094276
361	0.253715748	0.9276094276
362	0.2536842875	0.9276094276
363	0.2534082739	0.9276094276
364	0.2531105866	0.9276094276
365	0.2530688459	0.9276094276
366	0.2528628372	0.9292929293
367	0.2527281328	0.9292929293
368	0.2521718221	0.9292929293
369	0.2519716127	0.9292929293
370	0.2515614134	0.9276094276
371	0.2512754423	0.9276094276
372	0.2509413523	0.9276094276
373	0.2507290336	0.9276094276
374	0.2502435672	0.9276094276
375	0.2496110448	0.9276094276
376	0.2493934062	0.9276094276
377	0.2493661327	0.9276094276
378	0.248492801	0.9276094276
379	0.2483737136	0.9276094276
380	0.2479627734	0.9292929293
381	0.2471449311	0.9292929293
382	0.2467424038	0.9292929293
383	0.2464134612	0.9292929293
384	0.2458654128	0.9292929293
385	0.2457722286	0.9292929293
386	0.245712357	0.9292929293
387	0.2452694905	0.9292929293
388	0.2451373386	0.9292929293
389	0.2444395583	0.9276094276
390	0.2443854358	0.9292929293
391	0.244303634	0.9292929293
392	0.244039247	0.9292929293
393	0.243183753	0.9292929293
394	0.2422954581	0.9292929293
395	0.242165983	0.9276094276
396	0.2419224947	0.9292929293
397	0.241571617	0.9276094276
398	0.2409506411	0.9276094276
399	0.2405857331	0.9276094276
400	0.2404282492	0.9276094276
401	0.2394250343	0.930976431
402	0.2390430323	0.930976431
403	0.2384851598	0.9326599327
404	0.2384075441	0.9326599327
405	0.2383273311	0.9326599327
406	0.2378051527	0.9326599327
407	0.2371834058	0.930976431
408	0.2369658542	0.930976431
409	0.2365009458	0.930976431
410	0.2360723504	0.930976431
411	0.2355151621	0.9326599327
412	0.2350195416	0.9343434343
413	0.2348599892	0.9343434343
414	0.2343423346	0.9343434343
415	0.233654513	0.9343434343
416	0.2330865154	0.9343434343
417	0.2327617277	0.9343434343
418	0.2325743477	0.9343434343
419	0.232171432	0.9343434343
420	0.2321362731	0.9343434343
421	0.2319988753	0.9343434343
422	0.2318449674	0.9343434343
423	0.2315992924	0.9343434343
424	0.2314068848	0.9343434343
425	0.2310371362	0.9343434343
426	0.2309649478	0.9343434343
427	0.2308744118	0.9343434343
428	0.2307169595	0.936026936
429	0.230268195	0.936026936
430	0.2301256269	0.936026936
431	0.2295654897	0.936026936
432	0.2290496752	0.936026936
433	0.2290103435	0.936026936
434	0.2288515352	0.936026936
435	0.2287172865	0.936026936
436	0.2286524303	0.936026936
437	0.2284067642	0.936026936
438	0.2280615265	0.936026936
439	0.2277690318	0.936026936
440	0.2274698715	0.936026936
441	0.2270239684	0.9377104377
442	0.2267815198	0.9377104377
443	0.2265826747	0.936026936
444	0.2265041197	0.936026936
445	0.2261383416	0.9377104377
446	0.2258769086	0.936026936
447	0.2257785092	0.936026936
448	0.2253480458	0.936026936
449	0.2251112623	0.936026936
450	0.2247428323	0.9377104377
451	0.2246610126	0.9377104377
452	0.2245678991	0.9377104377
453	0.2244379632	0.9377104377
454	0.2242698816	0.9377104377
455	0.2239172678	0.9377104377
456	0.2234582473	0.9377104377
457	0.2233841129	0.9377104377
458	0.222949858	0.9377104377
459	0.222871057	0.9377104377
460	0.2227969716	0.9377104377
461	0.2226588787	0.9377104377
462	0.2221879373	0.9377104377
463	0.2219259908	0.9377104377
464	0.2218499421	0.9377104377
465	0.2213527179	0.9377104377
466	0.2212723029	0.9393939394
467	0.2211208367	0.9393939394
468	0.2208627821	0.9377104377
469	0.2204490994	0.9377104377
470	0.2202085717	0.9377104377
471	0.2199346574	0.9393939394
472	0.2198897595	0.9393939394
473	0.2194236492	0.9393939394
474	0.2192874237	0.9393939394
475	0.2189256399	0.9393939394
476	0.2185433193	0.9393939394
477	0.2182386716	0.9393939394
478	0.2181408551	0.9393939394
479	0.2180758025	0.9393939394
480	0.2179319086	0.9393939394
481	0.2178547522	0.9393939394
482	0.2176259703	0.9393939394
483	0.217378899	0.9393939394
484	0.2172945912	0.9393939394
485	0.2172449502	0.9393939394
486	0.2169051775	0.9393939394
487	0.2167950962	0.9393939394
488	0.2164762285	0.9393939394
489	0.2162249405	0.9393939394
490	0.2156193123	0.9393939394
491	0.2155412013	0.9393939394
492	0.2153623104	0.9393939394
493	0.2153152106	0.9393939394
494	0.2150170574	0.9393939394
495	0.2148701573	0.9393939394
496	0.2148193918	0.9393939394
497	0.2145107392	0.9393939394
498	0.2143997464	0.9393939394
499	0.2143002401	0.9393939394
500	0.2140998954	0.9393939394
501	0.2137894807	0.9393939394
502	0.2137836447	0.9393939394
503	0.2137170536	0.9393939394
504	0.2133875438	0.9393939394
505	0.2131405749	0.9393939394
506	0.2130253765	0.9393939394
507	0.2125415356	0.9393939394
508	0.2123785866	0.9393939394
509	0.2120261518	0.9393939394
510	0.212010232	0.9393939394
511	0.2117968113	0.9393939394
512	0.2117880916	0.9393939394
513	0.2114827289	0.9393939394
514	0.2110141865	0.9393939394
515	0.2108893591	0.9393939394
516	0.2107037327	0.9393939394
517	0.2103533908	0.9393939394
518	0.210091642	0.9393939394
519	0.2100291897	0.9393939394
520	0.2097232729	0.9393939394
521	0.2091875472	0.9393939394
522	0.2087330057	0.9393939394
523	0.2085897158	0.9393939394
524	0.2083749961	0.9393939394
525	0.2082653483	0.9393939394
526	0.2081186486	0.9393939394
527	0.2078893556	0.9393939394
528	0.2077973772	0.9393939394
529	0.2074371582	0.9393939394
530	0.2071321675	0.9393939394
531	0.2070663563	0.9393939394
532	0.206530409	0.9393939394
533	0.2063389401	0.9393939394
534	0.2061383712	0.9393939394
535	0.2059938447	0.9393939394
536	0.205719072	0.9393939394
537	0.2057107256	0.9393939394
538	0.2056767776	0.9393939394
539	0.2055670348	0.9393939394
540	0.2053201184	0.9393939394
541	0.2052262921	0.9393939394
542	0.2050047235	0.9393939394
543	0.2047274452	0.9393939394
544	0.2043740379	0.9393939394
545	0.2040484211	0.9393939394
546	0.2037675044	0.9410774411
547	0.2035862265	0.9410774411
548	0.2035756947	0.9410774411
549	0.2032643774	0.9410774411
550	0.2032006254	0.9410774411
551	0.2031757648	0.9410774411
552	0.2031304326	0.9410774411
553	0.2029626879	0.9410774411
554	0.202653223	0.9410774411
555	0.2024694451	0.9410774411
556	0.2021062316	0.9410774411
557	0.2018193833	0.9410774411
558	0.2016054997	0.9410774411
559	0.2011825592	0.9410774411
560	0.200829119	0.9410774411
561	0.2007712965	0.9410774411
562	0.2006345455	0.9410774411
563	0.2003946375	0.9410774411
564	0.2001092081	0.9410774411
565	0.1999061982	0.9410774411
566	0.1995766994	0.9410774411
567	0.1994622601	0.9410774411
568	0.1991920105	0.9410774411
569	0.1987591444	0.9427609428
570	0.1985731255	0.9427609428
571	0.1985137918	0.9427609428
572	0.1982877498	0.9427609428
573	0.1981127423	0.9427609428
574	0.1976967727	0.9427609428
575	0.1974293614	0.9427609428
576	0.1973618593	0.9427609428
577	0.1970725725	0.9444444444
578	0.1969235745	0.9444444444
579	0.1966648171	0.9444444444
580	0.1965247663	0.9444444444
581	0.1964926188	0.9444444444
582	0.1961953792	0.9444444444
583	0.1960365414	0.9444444444
584	0.195777921	0.9444444444
585	0.1956032737	0.9444444444
586	0.1955810752	0.9444444444
587	0.1953682805	0.9478114478
588	0.1952739177	0.9478114478
589	0.1948278451	0.9478114478
590	0.1944986615	0.9478114478
591	0.1943936677	0.9478114478
592	0.1943466353	0.9478114478
593	0.194080248	0.9478114478
594	0.1938304689	0.9478114478
595	0.1936613551	0.9494949495
596	0.1936414024	0.9494949495
597	0.19361994	0.9494949495
598	0.1934954302	0.9494949495
599	0.193412984	0.9494949495
600	0.1932000783	0.9494949495
601	0.1928961443	0.9494949495
602	0.1928281513	0.9494949495
603	0.192601279	0.9494949495
604	0.1924602171	0.9494949495
605	0.1919826936	0.9511784512
606	0.1918342325	0.9511784512
607	0.1916740342	0.9511784512
608	0.1915253934	0.9511784512
609	0.1911151983	0.9511784512
610	0.1910386574	0.9511784512
611	0.190780053	0.9511784512
612	0.1905833449	0.9511784512
613	0.1904378164	0.9511784512
614	0.1903156569	0.9511784512
615	0.1900764842	0.9511784512
616	0.1899608687	0.9511784512
617	0.1898659071	0.9511784512
618	0.1893437771	0.9511784512
619	0.1893221826	0.9511784512
620	0.1891932673	0.9528619529
621	0.1891187074	0.9528619529
622	0.1889915186	0.9528619529
623	0.1888130111	0.9528619529
624	0.1887665717	0.9528619529
625	0.1885125013	0.9528619529
626	0.188370166	0.9528619529
627	0.1881393586	0.9528619529
628	0.1880029651	0.9528619529
629	0.1879469261	0.9528619529
630	0.1877111327	0.9528619529
631	0.1875028012	0.9528619529
632	0.1874771457	0.9528619529
633	0.1870623138	0.9528619529
634	0.1866618518	0.9528619529
635	0.1865324249	0.9528619529
636	0.1861479198	0.9528619529
637	0.1859777383	0.9528619529
638	0.1857575245	0.9528619529
639	0.1856112381	0.9528619529
640	0.1853803206	0.9528619529
641	0.185197375	0.9528619529
642	0.1848642455	0.9528619529
643	0.1846531902	0.9528619529
644	0.1845373431	0.9528619529
645	0.184409389	0.9528619529
646	0.1842948562	0.9528619529
647	0.1841823091	0.9528619529
648	0.1840289382	0.9528619529
649	0.1839839157	0.9528619529
650	0.1835936298	0.9528619529
651	0.1834744053	0.9528619529
652	0.1831013919	0.9545454545
653	0.1830063627	0.9545454545
654	0.1829057808	0.9545454545
655	0.1827175034	0.9545454545
656	0.1826388994	0.9545454545
657	0.1821388777	0.9545454545
658	0.181934641	0.9545454545
659	0.181806053	0.9545454545
660	0.1814701606	0.9545454545
661	0.1807952017	0.9545454545
662	0.18053098	0.9545454545
663	0.1801826907	0.9545454545
664	0.1799671235	0.9545454545
665	0.1795965721	0.9545454545
666	0.1794852732	0.9545454545
667	0.1793566382	0.9545454545
668	0.1791265982	0.9562289562
669	0.1790168122	0.9562289562
670	0.1789936105	0.9562289562
671	0.1786794465	0.9562289562
672	0.1786246624	0.9562289562
673	0.1785384415	0.9562289562
674	0.1780809435	0.9562289562
675	0.1780478647	0.9562289562
676	0.1778974951	0.9562289562
677	0.1778695484	0.9562289562
678	0.1771517961	0.9562289562
679	0.1771141552	0.9562289562
680	0.1769559945	0.9562289562
681	0.1766812099	0.9562289562
682	0.1766267681	0.9562289562
683	0.1765456188	0.9562289562
684	0.176524107	0.9562289562
685	0.1762619194	0.9562289562
686	0.1759310208	0.9562289562
687	0.1759070555	0.9562289562
688	0.1755648483	0.9562289562
689	0.1754163644	0.9562289562
690	0.175309875	0.9562289562
691	0.1752131257	0.9562289562
692	0.1749725449	0.9562289562
693	0.1746225365	0.9562289562
694	0.1745201741	0.9562289562
695	0.1744709227	0.9562289562
696	0.174264486	0.9562289562
697	0.1741243623	0.9562289562
698	0.1738473481	0.9562289562
699	0.1735782216	0.9562289562
700	0.1732813101	0.9562289562
701	0.1732547803	0.9562289562
702	0.1729570439	0.9562289562
703	0.1728574279	0.9562289562
704	0.1726826478	0.9579124579
705	0.1726071618	0.9579124579
706	0.172143674	0.9579124579
707	0.1718878301	0.9579124579
708	0.1718231333	0.9579124579
709	0.1716292722	0.9579124579
710	0.1713646909	0.9579124579
711	0.1710972284	0.9612794613
712	0.1710282998	0.9612794613
713	0.1709755623	0.9595959596
714	0.1709486034	0.9595959596
715	0.1709145832	0.9612794613
716	0.1706970081	0.9595959596
717	0.1706796644	0.9579124579
718	0.1706536165	0.9595959596
719	0.1706069184	0.9612794613
720	0.1702617935	0.9612794613
721	0.1700658961	0.9612794613
722	0.1695631056	0.962962963
723	0.1692323672	0.9612794613
724	0.1691630281	0.9612794613
725	0.1691094396	0.9612794613
726	0.1690201953	0.9612794613
727	0.1689083192	0.9612794613
728	0.1685163194	0.9612794613
729	0.1680550752	0.9612794613
730	0.1679864978	0.9612794613
731	0.1678372745	0.9612794613
732	0.1676991485	0.962962963
733	0.1672742872	0.962962963
734	0.1670665442	0.962962963
735	0.1669804762	0.962962963
736	0.1669087072	0.962962963
737	0.1665977861	0.962962963
738	0.1663423319	0.962962963
739	0.1661825159	0.962962963
740	0.1660196099	0.962962963
741	0.1658984313	0.962962963
742	0.1657854387	0.962962963
743	0.1655807724	0.962962963
744	0.1655531828	0.962962963
745	0.1654508794	0.962962963
746	0.1653837135	0.962962963
747	0.1652218721	0.962962963
748	0.1650658678	0.962962963
749	0.1647577392	0.962962963
750	0.1647094967	0.962962963
751	0.1646039439	0.962962963
752	0.1644871705	0.962962963
753	0.1644764838	0.962962963
754	0.1644246132	0.962962963
755	0.1640485769	0.962962963
756	0.1638685626	0.962962963
757	0.1637060477	0.962962963
758	0.1635582948	0.962962963
759	0.1634606027	0.962962963
760	0.1633817631	0.962962963
761	0.1631136327	0.962962963
762	0.1630084048	0.962962963
763	0.1628222082	0.9646464646
764	0.1627290785	0.9646464646
765	0.162534772	0.9646464646
766	0.1623756398	0.9646464646
767	0.1623022245	0.9646464646
768	0.1622269214	0.9646464646
769	0.161719496	0.9663299663
770	0.161615186	0.9663299663
771	0.1614082016	0.9663299663
772	0.1610545461	0.9663299663
773	0.1610260453	0.9663299663
774	0.1608407421	0.9663299663
775	0.1608068001	0.9663299663
776	0.1606771367	0.9663299663
777	0.1606025173	0.9663299663
778	0.1604795178	0.9663299663
779	0.1602598252	0.9646464646
780	0.1601359331	0.9646464646
781	0.1599467892	0.9646464646
782	0.159921944	0.9646464646
783	0.1598370897	0.9646464646
784	0.1596714487	0.9646464646
785	0.159542048	0.9663299663
786	0.1594265256	0.9663299663
787	0.1593436354	0.9663299663
788	0.1591141572	0.9663299663
789	0.1589768247	0.9663299663
790	0.1589148794	0.9663299663
791	0.1588727831	0.9663299663
792	0.1586674654	0.9663299663
793	0.1583925841	0.9663299663
794	0.1583559323	0.9663299663
795	0.1582650436	0.9663299663
796	0.1580658992	0.9663299663
797	0.1578517074	0.9663299663
798	0.1575914166	0.9663299663
799	0.1574912245	0.9646464646
800	0.1573958662	0.9646464646
801	0.1573309692	0.9646464646
802	0.1572813591	0.9646464646
803	0.1569435654	0.9663299663
804	0.1568723639	0.9663299663
805	0.1566776992	0.968013468
806	0.1566142734	0.968013468
807	0.1565924079	0.968013468
808	0.1565655412	0.968013468
809	0.1562433291	0.968013468
810	0.1560929823	0.9663299663
811	0.1557527441	0.968013468
812	0.1555466004	0.968013468
813	0.1551403432	0.968013468
814	0.1550684752	0.968013468
815	0.1548036342	0.968013468
816	0.1547667016	0.968013468
817	0.154505245	0.968013468
818	0.1540341858	0.9696969697
819	0.1539183503	0.9696969697
820	0.1538162131	0.9696969697
821	0.153513274	0.9696969697
822	0.1535013232	0.9696969697
823	0.1534502978	0.9696969697
824	0.1533432664	0.9696969697
825	0.1532500903	0.9696969697
826	0.1531278873	0.9696969697
827	0.1530445622	0.9696969697
828	0.1527259001	0.9696969697
829	0.1526152053	0.9696969697
830	0.1523413937	0.9696969697
831	0.1522172867	0.9696969697
832	0.152041418	0.9696969697
833	0.1516263812	0.9696969697
834	0.1514629992	0.9696969697
835	0.1513808423	0.9696969697
836	0.1513345892	0.9696969697
837	0.1513233667	0.9696969697
838	0.1511787845	0.9696969697
839	0.1509521983	0.9696969697
840	0.1506155526	0.9713804714
841	0.1505991134	0.9713804714
842	0.1505486686	0.9713804714
843	0.1503204822	0.9713804714
844	0.1502101427	0.9713804714
845	0.149963702	0.9713804714
846	0.1498186699	0.9713804714
847	0.1494420513	0.9713804714
848	0.1493571314	0.9713804714
849	0.1491898305	0.9713804714
850	0.1490474682	0.9713804714
851	0.1489588278	0.9713804714
852	0.1488268393	0.9713804714
853	0.1487496054	0.9713804714
854	0.1486428128	0.9713804714
855	0.1484660528	0.9713804714
856	0.1482461235	0.9713804714
857	0.1481189429	0.9713804714
858	0.148061816	0.9713804714
859	0.1478534206	0.9713804714
860	0.1478373484	0.9713804714
861	0.1478050361	0.9713804714
862	0.1476855883	0.9713804714
863	0.1475104877	0.9713804714
864	0.1474703305	0.9713804714
865	0.1471907181	0.9713804714
866	0.1471110841	0.9713804714
867	0.1469983769	0.9730639731
868	0.1468401764	0.9730639731
869	0.1467871775	0.9730639731
870	0.1466476899	0.9730639731
871	0.146576559	0.9730639731
872	0.1464795155	0.9730639731
873	0.1464188977	0.9730639731
874	0.1462897181	0.9730639731
875	0.1461882552	0.9730639731
876	0.1461556521	0.9730639731
877	0.1460882996	0.9730639731
878	0.14599917	0.9730639731
879	0.1458079151	0.9730639731
880	0.1456468929	0.9730639731
881	0.1454430758	0.9730639731
882	0.145239115	0.9730639731
