iter	Logloss	Accuracy
879	0.1566299469	0.9610778443
880	0.1565964403	0.9610778443
881	0.1564280381	0.9610778443
882	0.1563611135	0.9610778443
883	0.1563369344	0.9610778443
884	0.1563243232	0.9610778443
885	0.1561357024	0.9610778443
886	0.1558660641	0.9610778443
887	0.155417333	0.9625748503
888	0.1551538105	0.9625748503
889	0.1547988434	0.9625748503
890	0.1547362437	0.9625748503
891	0.1546360164	0.9625748503
892	0.1544807493	0.9625748503
893	0.1544616195	0.9625748503
894	0.1544557088	0.9625748503
895	0.1542069889	0.9625748503
896	0.1539879232	0.9625748503
897	0.1537012553	0.9625748503
898	0.1534666262	0.9640718563
899	0.1533378793	0.9640718563
900	0.153323034	0.9640718563
901	0.1532618252	0.9640718563
902	0.1530061269	0.9640718563
903	0.15281436	0.9625748503
904	0.1525923953	0.9640718563
905	0.152549382	0.9640718563
906	0.1522719326	0.9655688623
907	0.1522449165	0.9655688623
908	0.1521356405	0.9655688623
909	0.1519952753	0.9640718563
910	0.1515988755	0.9655688623
911	0.151476956	0.9655688623
912	0.1513061535	0.9655688623
913	0.1510706281	0.9640718563
914	0.1507828588	0.9655688623
915	0.1507721017	0.9655688623
916	0.1507639987	0.9655688623
917	0.1506551351	0.9655688623
918	0.1505249304	0.9655688623
919	0.1501363294	0.9655688623
920	0.1500633846	0.9655688623
921	0.1498992719	0.9655688623
922	0.1496970958	0.9655688623
923	0.149473603	0.9655688623
924	0.1493494396	0.9655688623
925	0.1491059729	0.9655688623
926	0.1488169778	0.9655688623
927	0.148627705	0.9655688623
928	0.1485180506	0.9655688623
929	0.1484942309	0.9655688623
930	0.1483038354	0.9655688623
931	0.1481370123	0.9655688623
932	0.1480474502	0.9655688623
933	0.1478946005	0.9655688623
934	0.1476832927	0.9655688623
935	0.147438645	0.9655688623
936	0.1471856856	0.9655688623
937	0.1470149067	0.9655688623
938	0.1468249123	0.9670658683
939	0.1467911289	0.9670658683
940	0.1466049411	0.9670658683
941	0.1463767908	0.9670658683
942	0.1461840856	0.9670658683
943	0.145804725	0.9670658683
944	0.1457393872	0.9670658683
945	0.1456146774	0.9670658683
946	0.1454178574	0.9670658683
947	0.145242563	0.9670658683
948	0.1451540757	0.9670658683
949	0.1450628578	0.9670658683
950	0.1449617617	0.9670658683
951	0.1448433156	0.9670658683
952	0.1447868254	0.9670658683
953	0.144746727	0.9670658683
954	0.1446053324	0.9670658683
955	0.1444571142	0.9670658683
956	0.1442474671	0.9670658683
957	0.1439146032	0.9685628743
958	0.1436998441	0.9685628743
959	0.1435274808	0.9685628743
960	0.1433444102	0.9700598802
961	0.1431957629	0.9700598802
962	0.1429716253	0.9700598802
963	0.1427362042	0.9715568862
964	0.1426933238	0.9700598802
965	0.1426753418	0.9700598802
966	0.1425321579	0.9700598802
967	0.1424264172	0.9700598802
968	0.142361861	0.9700598802
969	0.142144035	0.9700598802
970	0.1421192951	0.9700598802
971	0.1417854987	0.9700598802
972	0.1414739638	0.9700598802
973	0.1413165392	0.9700598802
974	0.1412069658	0.9700598802
975	0.1409489423	0.9700598802
976	0.1409234738	0.9700598802
977	0.1407566731	0.9700598802
978	0.1406087038	0.9700598802
979	0.1404784497	0.9700598802
980	0.140446817	0.9700598802
981	0.1403262556	0.9700598802
982	0.1402954633	0.9715568862
983	0.140125608	0.9715568862
984	0.1400960946	0.9715568862
985	0.1398100979	0.9730538922
986	0.1396404146	0.9730538922
987	0.1393904015	0.9730538922
988	0.1392550595	0.9730538922
989	0.1390832089	0.9730538922
990	0.1390398754	0.9730538922
991	0.1386081323	0.9730538922
992	0.1383339325	0.9730538922
993	0.1381505617	0.9730538922
994	0.1380261789	0.9730538922
995	0.1380093746	0.9730538922
996	0.1377752814	0.9730538922
997	0.1377164407	0.9730538922
998	0.1376250742	0.9730538922
999	0.1375022707	0.9730538922
