iter	Logloss	Accuracy
105	0.3391586171	0.867003367
106	0.3382401023	0.8703703704
107	0.3380128428	0.8703703704
108	0.3362305882	0.8703703704
109	0.3359088403	0.8703703704
110	0.3357165467	0.8703703704
111	0.3346728062	0.8686868687
112	0.334126375	0.8686868687
113	0.3331515547	0.8686868687
114	0.332723967	0.8703703704
115	0.3323352885	0.8703703704
116	0.3311739329	0.8703703704
117	0.3311739318	0.8703703704
118	0.3309168859	0.8703703704
119	0.3303741189	0.8720538721
120	0.3297420124	0.8703703704
121	0.3291724744	0.8703703704
122	0.3286859849	0.8720538721
123	0.3280197719	0.8737373737
124	0.3274907908	0.8737373737
125	0.3271554293	0.8737373737
126	0.3266226561	0.8737373737
127	0.3263530193	0.8737373737
128	0.3260913592	0.8737373737
129	0.3260840529	0.8737373737
130	0.3252671759	0.8737373737
131	0.325047912	0.8737373737
132	0.3245415893	0.8737373737
133	0.3238192338	0.8737373737
134	0.3228650129	0.8737373737
135	0.3217741528	0.8737373737
136	0.3216765805	0.8737373737
137	0.320629507	0.8737373737
138	0.3201273103	0.8737373737
139	0.3187041065	0.8771043771
140	0.3183735479	0.8754208754
141	0.3176765043	0.8737373737
142	0.3170721214	0.8771043771
143	0.3168430567	0.8787878788
144	0.3166063437	0.8787878788
145	0.3160952226	0.8754208754
146	0.3160904803	0.8754208754
147	0.3158827093	0.8754208754
148	0.3151922008	0.8771043771
149	0.3142801651	0.8787878788
150	0.3132890479	0.8754208754
151	0.3131707415	0.8771043771
152	0.3126224642	0.8804713805
153	0.312107322	0.8821548822
154	0.3115282177	0.8838383838
155	0.3113298255	0.8855218855
156	0.3107714493	0.8855218855
157	0.3106103434	0.8855218855
158	0.3104285048	0.8838383838
159	0.3098163595	0.8855218855
160	0.3094603441	0.8855218855
161	0.3091726677	0.8855218855
162	0.3089221119	0.8855218855
163	0.3088798511	0.8855218855
164	0.307525971	0.8838383838
165	0.3070784757	0.8838383838
166	0.3063262133	0.8838383838
167	0.3055889526	0.8838383838
168	0.3052246253	0.8838383838
169	0.3046650635	0.8855218855
170	0.3045759176	0.8855218855
171	0.3044444548	0.8855218855
172	0.3040966318	0.8872053872
173	0.3036175101	0.8872053872
174	0.3033640527	0.8888888889
175	0.3030384671	0.8872053872
176	0.3026361685	0.8872053872
177	0.3025885079	0.8888888889
178	0.302541705	0.8888888889
179	0.3024071599	0.8888888889
180	0.3021094443	0.8905723906
181	0.3017617864	0.8905723906
182	0.3016539517	0.8905723906
183	0.3014151508	0.8905723906
184	0.3010026241	0.8905723906
185	0.3003432381	0.8905723906
186	0.2998527034	0.8922558923
187	0.2992435249	0.8922558923
188	0.2988132241	0.8922558923
189	0.2986777295	0.8922558923
190	0.2984002822	0.8922558923
191	0.2970944311	0.8922558923
192	0.2969988319	0.8922558923
193	0.2965793513	0.8922558923
194	0.2963885188	0.8922558923
195	0.2961428745	0.8922558923
196	0.2954910452	0.8939393939
197	0.2954479102	0.8939393939
198	0.2945575032	0.8939393939
199	0.29426282	0.8939393939
200	0.2941787449	0.8939393939
201	0.293944468	0.8956228956
202	0.2934791248	0.8956228956
203	0.293352221	0.8956228956
204	0.2928735932	0.8973063973
205	0.2928161755	0.8973063973
206	0.2924034322	0.898989899
207	0.2919119783	0.9006734007
208	0.291865625	0.9006734007
209	0.2913000689	0.898989899
210	0.290619872	0.9006734007
211	0.2904003322	0.9006734007
212	0.2898640599	0.9006734007
213	0.2896993373	0.9006734007
214	0.2894966036	0.9006734007
215	0.2893026059	0.9006734007
216	0.2882697149	0.9023569024
217	0.2882085573	0.9023569024
218	0.2878165146	0.9023569024
219	0.2877016696	0.9023569024
220	0.2875493541	0.904040404
221	0.287058661	0.904040404
222	0.286720852	0.904040404
223	0.2862617899	0.904040404
224	0.2855290031	0.904040404
225	0.2853273329	0.904040404
226	0.2845261514	0.904040404
227	0.2842916991	0.904040404
228	0.2834589992	0.904040404
229	0.2832116406	0.904040404
230	0.2828400078	0.904040404
231	0.2826674956	0.904040404
232	0.2825123447	0.904040404
233	0.281688284	0.904040404
234	0.2811000918	0.9057239057
235	0.2805998866	0.9057239057
236	0.2800215023	0.9057239057
237	0.2797705461	0.9074074074
238	0.279706624	0.9074074074
239	0.2794766284	0.9074074074
240	0.2790971886	0.9074074074
241	0.2786952387	0.9074074074
242	0.2784461194	0.9074074074
243	0.2783130433	0.9074074074
244	0.2774605409	0.9074074074
245	0.2774141175	0.9074074074
246	0.2766276863	0.9074074074
247	0.2761252519	0.9074074074
248	0.2759510313	0.9074074074
249	0.2753138687	0.9074074074
250	0.2745186584	0.9074074074
251	0.2742670772	0.9074074074
252	0.273011582	0.9074074074
253	0.2729062496	0.9074074074
254	0.2728457037	0.9074074074
255	0.2723006198	0.9074074074
256	0.2720862918	0.9074074074
257	0.271948983	0.9074074074
258	0.2717725075	0.9074074074
259	0.2711694463	0.9074074074
260	0.2709412723	0.9074074074
261	0.2703191816	0.9074074074
262	0.2696161752	0.9074074074
263	0.2694702799	0.9074074074
264	0.2685336399	0.9074074074
265	0.2681362096	0.9074074074
266	0.2671822376	0.9090909091
267	0.2670324208	0.9090909091
268	0.2664952986	0.9090909091
269	0.2662712128	0.9090909091
270	0.2661030165	0.9090909091
271	0.2655188242	0.9090909091
272	0.264430419	0.9090909091
273	0.2638347402	0.9090909091
274	0.2631009537	0.9090909091
275	0.2628402724	0.9090909091
276	0.2627226805	0.9090909091
277	0.2620322465	0.9090909091
278	0.2615208397	0.9090909091
279	0.2613719785	0.9090909091
280	0.2612051066	0.9090909091
281	0.26036339	0.9090909091
282	0.2596969584	0.9090909091
283	0.259671443	0.9090909091
284	0.2595300431	0.9090909091
285	0.2588277448	0.9090909091
286	0.2580888963	0.9107744108
287	0.2575171734	0.9107744108
288	0.2570637051	0.9107744108
289	0.2566516667	0.9107744108
290	0.256314975	0.9107744108
291	0.2561532442	0.9107744108
292	0.2560941624	0.9107744108
293	0.2555112655	0.9124579125
294	0.2553909229	0.9124579125
295	0.2552749711	0.9124579125
296	0.2550562492	0.9124579125
297	0.2546035986	0.9107744108
298	0.2543805025	0.9124579125
299	0.2542277918	0.9124579125
300	0.253291511	0.9107744108
301	0.2528033804	0.9124579125
302	0.2522499984	0.9107744108
303	0.2513901868	0.9107744108
304	0.2513391103	0.9107744108
305	0.2512253504	0.9107744108
306	0.2511825365	0.9107744108
307	0.2509395039	0.9107744108
308	0.2506384148	0.9107744108
309	0.2504793065	0.9107744108
310	0.2503336505	0.9107744108
311	0.249763722	0.9124579125
312	0.2492338007	0.9124579125
313	0.2491013591	0.9124579125
314	0.2485733849	0.9124579125
315	0.2480834256	0.9124579125
316	0.2478251784	0.9124579125
317	0.2476554295	0.9141414141
318	0.247530144	0.9141414141
319	0.2469687983	0.9141414141
320	0.2463711357	0.9141414141
321	0.2462600282	0.9141414141
322	0.2460178005	0.9141414141
323	0.2454938973	0.9141414141
324	0.2454516072	0.9141414141
325	0.2451478591	0.9141414141
326	0.2451050247	0.9141414141
327	0.2450883419	0.9141414141
328	0.2447468751	0.9141414141
329	0.2440768041	0.9158249158
330	0.2433665534	0.9158249158
331	0.242666317	0.9158249158
332	0.2425824805	0.9158249158
333	0.2421213359	0.9158249158
334	0.2418001747	0.9158249158
335	0.2413158632	0.9158249158
336	0.2403875371	0.9158249158
337	0.2402850291	0.9158249158
338	0.2397365368	0.9175084175
339	0.2395930039	0.9175084175
340	0.239300679	0.9175084175
341	0.2390862029	0.9175084175
342	0.2388125222	0.9175084175
343	0.2383404102	0.9175084175
344	0.2381358192	0.9191919192
345	0.237672465	0.9191919192
346	0.2369346035	0.9191919192
347	0.2364448534	0.9225589226
348	0.2359522654	0.9242424242
349	0.2357936899	0.9225589226
350	0.2353862162	0.9276094276
351	0.2352248441	0.9276094276
352	0.2344235386	0.9276094276
353	0.2341551007	0.9276094276
354	0.2339114055	0.9276094276
355	0.2335260919	0.9276094276
356	0.2333823217	0.9259259259
357	0.2331127263	0.9276094276
358	0.232747446	0.9276094276
359	0.232715969	0.9276094276
360	0.2324893502	0.9276094276
361	0.2322358931	0.9276094276
362	0.2321413105	0.9292929293
363	0.2319648306	0.9276094276
364	0.2316899053	0.9259259259
365	0.2311843286	0.9276094276
366	0.2305932209	0.9276094276
367	0.2305680328	0.9276094276
368	0.2302720251	0.9276094276
369	0.2296130734	0.9292929293
370	0.2293770189	0.9292929293
371	0.2292236371	0.930976431
372	0.2291760366	0.9292929293
373	0.2288062629	0.930976431
374	0.2283115484	0.930976431
375	0.2278455817	0.930976431
376	0.2274814112	0.930976431
377	0.2268933729	0.930976431
378	0.2265013521	0.930976431
379	0.2264666935	0.930976431
380	0.2257445481	0.9292929293
381	0.2254948903	0.930976431
382	0.2254119653	0.930976431
383	0.2253183666	0.930976431
384	0.2252316628	0.930976431
385	0.2249643597	0.930976431
386	0.2246467485	0.930976431
387	0.2241354247	0.930976431
388	0.2238295776	0.930976431
389	0.2234352051	0.930976431
390	0.2233757044	0.930976431
391	0.2231811059	0.930976431
392	0.2226139649	0.9326599327
393	0.2224928172	0.9326599327
394	0.221910928	0.9326599327
395	0.2218484934	0.9326599327
396	0.221505099	0.9326599327
397	0.2214179338	0.9326599327
398	0.2213688154	0.930976431
399	0.2211893014	0.930976431
400	0.220845407	0.9326599327
401	0.2203928124	0.9343434343
402	0.2202440579	0.9343434343
403	0.2197908632	0.9343434343
404	0.2191000064	0.9343434343
405	0.2185195215	0.9343434343
406	0.2179742809	0.9343434343
407	0.2175787638	0.9343434343
408	0.2174557541	0.9343434343
409	0.217221368	0.9343434343
410	0.2170761476	0.9343434343
411	0.2167641356	0.9343434343
412	0.2164249577	0.9343434343
413	0.2159050718	0.9343434343
414	0.2155715958	0.9343434343
415	0.2153408524	0.9343434343
416	0.2152670956	0.9326599327
417	0.2150489542	0.9326599327
418	0.2146307488	0.9343434343
419	0.2145682266	0.9343434343
420	0.2144568675	0.9343434343
421	0.21429736	0.9343434343
422	0.213741188	0.9343434343
423	0.2133594628	0.9343434343
424	0.213044976	0.9343434343
425	0.2129321419	0.9343434343
426	0.2125113707	0.9343434343
427	0.2121383894	0.9343434343
428	0.2120050982	0.9343434343
429	0.2118163853	0.9343434343
430	0.2117347975	0.9343434343
431	0.2113978826	0.9343434343
432	0.2110872966	0.936026936
433	0.2110463372	0.9377104377
434	0.2109829659	0.9377104377
435	0.2105467232	0.9393939394
436	0.2100403696	0.9393939394
437	0.2096049045	0.9393939394
438	0.2095092458	0.9393939394
439	0.2093744682	0.9393939394
440	0.2091458196	0.9393939394
441	0.208750157	0.9393939394
442	0.2086886441	0.9393939394
443	0.2085801534	0.9393939394
444	0.2081920475	0.9393939394
445	0.2080250973	0.9393939394
446	0.2078450652	0.9393939394
447	0.2074813588	0.9393939394
448	0.2072594951	0.9393939394
449	0.2069834398	0.9393939394
450	0.2064117913	0.9393939394
451	0.2061446806	0.9393939394
452	0.2060084022	0.9393939394
453	0.2057787725	0.9393939394
454	0.2055122826	0.9393939394
455	0.2054636512	0.9393939394
456	0.205418302	0.9393939394
457	0.2049692087	0.9410774411
458	0.2048319588	0.9410774411
459	0.204329109	0.9410774411
460	0.2040184826	0.9410774411
461	0.2035234932	0.9410774411
462	0.2031280682	0.9427609428
463	0.2029106597	0.9427609428
464	0.2028722802	0.9427609428
465	0.2023292119	0.9444444444
466	0.2017691952	0.9478114478
467	0.2015731435	0.9427609428
468	0.2015279853	0.9427609428
469	0.20133507	0.9444444444
470	0.2008411318	0.9427609428
471	0.2002496072	0.9427609428
472	0.1998616986	0.9427609428
473	0.1994426519	0.9427609428
474	0.1992263043	0.9427609428
475	0.1990087467	0.9444444444
476	0.1987223927	0.9444444444
477	0.1985798584	0.9444444444
478	0.1984905008	0.9444444444
479	0.1982415603	0.9444444444
480	0.1980343657	0.9444444444
481	0.1979533089	0.9444444444
482	0.1978523103	0.9444444444
483	0.1975061394	0.9461279461
484	0.1974880308	0.9461279461
485	0.1969576707	0.9478114478
486	0.1969101432	0.9478114478
487	0.1966923216	0.9494949495
488	0.1965207876	0.9494949495
489	0.1962728415	0.9494949495
490	0.1958144273	0.9494949495
491	0.1954741134	0.9478114478
492	0.1951066848	0.9494949495
493	0.1943655807	0.9511784512
494	0.1941715492	0.9511784512
495	0.1934757448	0.9528619529
496	0.1927849057	0.9528619529
497	0.1927270234	0.9528619529
498	0.1922926903	0.9545454545
499	0.1922219866	0.9545454545
500	0.1920011053	0.9528619529
501	0.1917863462	0.9545454545
502	0.191406873	0.9545454545
503	0.191339869	0.9545454545
504	0.1913215772	0.9545454545
505	0.1911990573	0.9545454545
506	0.1911027292	0.9545454545
507	0.1907083079	0.9545454545
508	0.1902647883	0.9545454545
509	0.1902212714	0.9545454545
510	0.1901705134	0.9545454545
511	0.1901384312	0.9545454545
512	0.18989062	0.9545454545
513	0.1892046608	0.9562289562
514	0.1886923647	0.9562289562
515	0.1885426389	0.9562289562
516	0.1880986427	0.9579124579
517	0.187737546	0.9579124579
518	0.1875627524	0.9579124579
519	0.1875178784	0.9579124579
520	0.1874851559	0.9579124579
521	0.1868227433	0.9579124579
522	0.1865717635	0.9579124579
523	0.1865276683	0.9579124579
524	0.1860627395	0.9579124579
525	0.1858876765	0.9579124579
526	0.1858664258	0.9579124579
527	0.1856608355	0.9579124579
528	0.1854894653	0.9579124579
529	0.1846284466	0.9579124579
530	0.184584969	0.9579124579
531	0.1845645989	0.9579124579
532	0.1843053936	0.9579124579
533	0.1839540309	0.9579124579
534	0.1838833767	0.9579124579
535	0.1835944661	0.9579124579
536	0.1833886193	0.9579124579
537	0.1829643719	0.9579124579
538	0.1827951968	0.9579124579
539	0.1825003297	0.9579124579
540	0.1822877095	0.9579124579
541	0.1822758311	0.9579124579
542	0.1822532349	0.9579124579
543	0.1820075576	0.9579124579
544	0.1818645421	0.9579124579
545	0.181758051	0.9579124579
546	0.1813437239	0.9579124579
547	0.1812712446	0.9579124579
548	0.1809832691	0.9579124579
549	0.1809690741	0.9579124579
550	0.1809494545	0.9579124579
551	0.1808130539	0.9579124579
552	0.1805882214	0.9562289562
553	0.1803307472	0.9579124579
554	0.1802976775	0.9579124579
555	0.1800148398	0.9579124579
556	0.1797948726	0.9579124579
557	0.1796514235	0.9579124579
558	0.1790633955	0.9595959596
559	0.1790433997	0.9595959596
560	0.1788867921	0.9595959596
561	0.1784563477	0.9595959596
562	0.1783056268	0.9595959596
563	0.1778770991	0.9595959596
564	0.1774860289	0.9595959596
565	0.1773086574	0.9595959596
566	0.1772089752	0.9595959596
567	0.1768852148	0.9595959596
568	0.1766004484	0.9595959596
569	0.176341664	0.9595959596
570	0.1759023268	0.9595959596
571	0.1758684191	0.9595959596
572	0.1756753133	0.9595959596
573	0.1755768148	0.9595959596
574	0.1755232715	0.9595959596
575	0.1754000046	0.9595959596
576	0.1750488944	0.9595959596
577	0.1747826355	0.9595959596
578	0.1747320211	0.9595959596
579	0.1743651076	0.9595959596
580	0.1743383201	0.9595959596
581	0.1740613521	0.9595959596
582	0.1737823263	0.9595959596
583	0.1737198292	0.9595959596
584	0.1735680333	0.9612794613
585	0.1734947359	0.9612794613
586	0.1734715899	0.9612794613
587	0.1729458929	0.9612794613
588	0.1726382707	0.9612794613
589	0.1725553137	0.9612794613
590	0.1718839892	0.9612794613
591	0.1714915828	0.9612794613
592	0.1713905755	0.9612794613
593	0.1713754549	0.9612794613
594	0.1712429978	0.9612794613
595	0.1709709321	0.9612794613
596	0.1707938888	0.9612794613
597	0.1704167492	0.9612794613
598	0.1703111003	0.9612794613
599	0.1702274992	0.9612794613
600	0.170084299	0.9612794613
601	0.1698843975	0.9612794613
602	0.1697160392	0.9612794613
603	0.169268798	0.9612794613
604	0.1689270754	0.9612794613
605	0.1687339155	0.9612794613
606	0.1682240056	0.9612794613
607	0.1679755418	0.9612794613
608	0.1677343292	0.9612794613
609	0.1674429087	0.9612794613
610	0.1673804465	0.9612794613
611	0.1671820429	0.9612794613
612	0.1671451937	0.9612794613
613	0.1668541231	0.9612794613
614	0.166361671	0.9612794613
615	0.1661995583	0.9612794613
616	0.1660269483	0.9612794613
617	0.1657517618	0.9612794613
618	0.165589468	0.9612794613
619	0.1654537742	0.9612794613
620	0.1654198412	0.9612794613
621	0.1654109473	0.9612794613
622	0.1652924617	0.9612794613
623	0.1651425845	0.9612794613
624	0.1650488813	0.9612794613
625	0.1647557321	0.9612794613
626	0.164535196	0.9612794613
627	0.1645082283	0.9612794613
628	0.1645001204	0.9612794613
629	0.1640284733	0.9612794613
630	0.1638883376	0.9612794613
631	0.1632653018	0.9612794613
632	0.1631781307	0.9612794613
633	0.1629370687	0.9612794613
634	0.1626456357	0.9612794613
635	0.1623041116	0.9612794613
636	0.1620870115	0.9612794613
637	0.1618336335	0.9612794613
638	0.1615600292	0.9612794613
639	0.1613605038	0.9612794613
640	0.1612876815	0.9612794613
641	0.1610742727	0.9612794613
642	0.160728011	0.9612794613
643	0.1604198051	0.9612794613
644	0.1602594902	0.9612794613
645	0.1600487031	0.9612794613
646	0.1597062991	0.9612794613
647	0.1596911247	0.9612794613
648	0.1595016214	0.9612794613
649	0.1593947735	0.9612794613
650	0.159367914	0.9612794613
651	0.1591326042	0.9612794613
652	0.1588740975	0.9612794613
653	0.1585776883	0.9612794613
654	0.1584085527	0.9612794613
655	0.1581686942	0.9612794613
656	0.1581152249	0.9612794613
657	0.1580822962	0.9612794613
658	0.1579336115	0.9612794613
659	0.1577190252	0.9612794613
660	0.1575124745	0.9612794613
661	0.1573771689	0.9612794613
662	0.157218129	0.9612794613
663	0.1569029684	0.9612794613
664	0.1567807687	0.9612794613
665	0.1567044178	0.9612794613
666	0.1565276317	0.9612794613
667	0.1564358577	0.9612794613
668	0.1564246987	0.9612794613
669	0.1560338232	0.9612794613
670	0.155789026	0.9612794613
671	0.1556483534	0.9612794613
672	0.1555657998	0.9612794613
673	0.1553120145	0.9612794613
674	0.1550983779	0.9612794613
675	0.1549108563	0.9612794613
676	0.1547570475	0.9612794613
677	0.1545926322	0.9612794613
678	0.154315875	0.9612794613
679	0.1542671222	0.9612794613
680	0.1539641159	0.9612794613
681	0.1537856351	0.9612794613
682	0.1537540992	0.9612794613
683	0.1535407381	0.9612794613
684	0.1533319534	0.9612794613
685	0.1531028237	0.962962963
686	0.152996195	0.962962963
687	0.1527973039	0.962962963
688	0.1526884206	0.962962963
689	0.1521442046	0.962962963
690	0.15183608	0.962962963
691	0.1516720706	0.962962963
692	0.1515739675	0.962962963
693	0.1514612102	0.962962963
694	0.1512965651	0.962962963
695	0.1512784808	0.962962963
696	0.1512317053	0.962962963
697	0.1510807727	0.962962963
698	0.1508466443	0.962962963
699	0.1507187541	0.962962963
700	0.1505006874	0.962962963
701	0.1504412986	0.962962963
702	0.1502003796	0.962962963
703	0.1499870312	0.962962963
704	0.1495935085	0.962962963
705	0.1493370197	0.962962963
706	0.1490778021	0.962962963
707	0.1484052929	0.9646464646
708	0.148174112	0.9646464646
709	0.1481436541	0.9646464646
710	0.148106338	0.9646464646
711	0.1480784281	0.9646464646
712	0.1479264719	0.9663299663
713	0.1478213059	0.9663299663
714	0.1478070861	0.9663299663
715	0.1476046944	0.9663299663
716	0.1475779452	0.9663299663
717	0.1474202965	0.9663299663
718	0.1472413568	0.9663299663
719	0.1469906066	0.968013468
720	0.1468173273	0.968013468
721	0.1461956694	0.968013468
722	0.1458416272	0.968013468
723	0.1457722904	0.968013468
724	0.1456785401	0.968013468
725	0.1455473211	0.968013468
726	0.1455059142	0.968013468
727	0.1454882829	0.968013468
728	0.1453146446	0.968013468
729	0.1453043514	0.968013468
730	0.1451668843	0.968013468
731	0.1451265138	0.968013468
732	0.1447553032	0.968013468
733	0.1446329946	0.968013468
734	0.1443164363	0.968013468
735	0.1440767495	0.968013468
736	0.1439808022	0.968013468
737	0.1439622128	0.968013468
738	0.1437531127	0.9696969697
739	0.1436170947	0.9696969697
740	0.1431392356	0.9696969697
741	0.1429821789	0.9696969697
742	0.1427045215	0.9696969697
743	0.1425018777	0.9696969697
744	0.1423403421	0.9696969697
745	0.1419156702	0.9696969697
746	0.1418706401	0.9696969697
747	0.1417859469	0.9696969697
748	0.1415709363	0.9696969697
749	0.1414596618	0.9696969697
750	0.1413128687	0.9696969697
751	0.1411335339	0.9696969697
752	0.1407834699	0.9696969697
753	0.1405735083	0.9696969697
754	0.1405262303	0.9696969697
755	0.1401613855	0.9696969697
756	0.1399439741	0.9696969697
757	0.139800045	0.9696969697
758	0.139619428	0.9696969697
759	0.1394026851	0.9696969697
760	0.1390306463	0.9713804714
761	0.1389242536	0.9713804714
762	0.1388291007	0.9713804714
763	0.138764779	0.9713804714
764	0.1387400621	0.9713804714
765	0.1386277285	0.9713804714
766	0.1384270975	0.9713804714
767	0.1382639367	0.9713804714
768	0.1381965056	0.9713804714
769	0.138013833	0.9696969697
770	0.1378024742	0.9696969697
771	0.1376981195	0.9696969697
772	0.1375167829	0.9696969697
773	0.1374238853	0.9696969697
774	0.1374143735	0.9696969697
775	0.1373922134	0.9696969697
776	0.1372496454	0.9696969697
777	0.1371603469	0.9696969697
778	0.1368512363	0.9696969697
779	0.1368262424	0.9696969697
780	0.1367420969	0.9696969697
781	0.1367011995	0.9696969697
782	0.1366603224	0.9696969697
783	0.1366230862	0.9696969697
784	0.1365369451	0.9696969697
785	0.1363217222	0.9696969697
786	0.1362597081	0.9696969697
787	0.1361427135	0.9696969697
788	0.1359169606	0.9696969697
789	0.1358170141	0.9696969697
790	0.1357273829	0.9696969697
791	0.1354519762	0.9696969697
792	0.1352893817	0.9696969697
793	0.1351595233	0.9696969697
794	0.1350721	0.9696969697
795	0.1349547239	0.9696969697
796	0.1348766554	0.9696969697
797	0.1346878253	0.9696969697
798	0.13431205	0.9696969697
799	0.1342027632	0.9696969697
800	0.1340173604	0.9696969697
801	0.1339020593	0.9696969697
802	0.1337935844	0.9696969697
803	0.133664085	0.9696969697
804	0.1335467884	0.9696969697
805	0.1331411422	0.9696969697
806	0.132882676	0.9696969697
807	0.1326501823	0.9696969697
808	0.1325287719	0.9696969697
809	0.132487252	0.9696969697
810	0.132479158	0.9696969697
811	0.1322992145	0.9713804714
812	0.1319956786	0.9713804714
813	0.1319792409	0.9713804714
814	0.1316957301	0.9713804714
815	0.1314943804	0.9713804714
816	0.1313878982	0.9713804714
817	0.1313795841	0.9713804714
818	0.1311727436	0.9713804714
819	0.1310789253	0.9713804714
820	0.1310342003	0.9713804714
821	0.1309040714	0.9713804714
822	0.1308323438	0.9713804714
823	0.1307139765	0.9713804714
824	0.1306044734	0.9713804714
825	0.1304987381	0.9713804714
826	0.1303241072	0.9713804714
827	0.1301886047	0.9713804714
828	0.1299925132	0.9713804714
829	0.1299161221	0.9713804714
830	0.1295895402	0.9713804714
831	0.129574314	0.9713804714
832	0.1294204741	0.9713804714
833	0.1292682223	0.9713804714
834	0.1291105547	0.9713804714
835	0.1290685257	0.9713804714
836	0.1290223004	0.9713804714
837	0.1289083023	0.9713804714
838	0.1287024114	0.9713804714
839	0.1284449818	0.9713804714
840	0.1282550537	0.9713804714
841	0.1280964545	0.9713804714
842	0.1279734008	0.9713804714
843	0.1279514095	0.9713804714
844	0.1276393589	0.9713804714
845	0.1275523109	0.9713804714
846	0.1272326086	0.9713804714
847	0.1270584478	0.9713804714
848	0.1270156035	0.9713804714
849	0.1269624731	0.9713804714
850	0.1268254358	0.9713804714
851	0.1266184332	0.9713804714
852	0.1265703667	0.9713804714
853	0.1265500658	0.9713804714
854	0.1265369559	0.9713804714
855	0.1263447003	0.9713804714
856	0.1261875626	0.9713804714
857	0.1259104278	0.9713804714
858	0.1257651324	0.9713804714
859	0.1255616089	0.9713804714
860	0.1255538064	0.9713804714
861	0.1254692756	0.9713804714
862	0.1251838831	0.9713804714
863	0.1251053157	0.9713804714
864	0.1251010577	0.9713804714
865	0.1250331008	0.9713804714
866	0.1247307624	0.9713804714
867	0.1247157331	0.9713804714
868	0.1244661576	0.9713804714
869	0.1244557498	0.9713804714
870	0.1244413355	0.9713804714
871	0.1242518172	0.9713804714
872	0.1238983874	0.9713804714
873	0.1237141582	0.9713804714
874	0.1237111196	0.9713804714
875	0.1236356078	0.9713804714
876	0.1236193672	0.9713804714
877	0.1235222555	0.9713804714
878	0.1234979799	0.9713804714
879	0.1233595408	0.9730639731
880	0.1231777472	0.9730639731
881	0.1228156322	0.9747474747
882	0.1226486939	0.9747474747
883	0.1224989681	0.9747474747
